day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,temp_mu,windspeed_mu,precip_mu,cloudcover_mu,visibility_mu,sealevelpressure_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
155,2,0.021603179404761357,0.6495152557581632,0.10494533558145255,0.035379576056412704,0.14251395140073883,0.04604270179847145,18.467464159494437,17.8324772853346,7.760760660690553,42.228077883467215,9.843928993462548,1013.0203782357225,495.1545238085804,43.433339655091395,19.219818659686997,-5.686772792147145,-105.76316615427663,0.4037713512966769,-0.725371938054952,48.20952089232231,19.219818659686997,34.48067386753387,-16.893029877078906,-35.12978938287048,0.10335928565797907,-4.755932067787812,-3.8564342424526488,-5.686772792147145,-16.893029877078906,231.31618308755438,108.18228839382483,-1.450897532554188,-19.355578076882505,-110.15802281880678,-105.76316615427663,-35.12978938287048,108.18228839382483,635.1565332527674,-2.935866246828809,-50.38844358717659,-635.8745599915251,0.4037713512966769,0.10335928565797907,-1.450897532554188,-2.935866246828809,0.04570601164980698,0.1761674320315925,3.782934712245595,-0.725371938054952,-4.755932067787812,-19.355578076882505,-50.38844358717659,0.1761674320315925,40.96137559645213,141.52015416515349,48.20952089232231,-3.8564342424526488,-110.15802281880678,-635.8745599915251,3.782934712245595,141.52015416515349,2446.9099178712668
155,3,0.021603179404761357,0.6495152557581632,0.10494533558145255,0.035379576056412704,0.14251395140073883,0.04604270179847145,11.812210025288252,7.970220786558837,2.288669341625013,79.22070141433376,6.2169789475349555,1018.4145985304802,491.5449820024736,1.5870252438065364,2.1835918573559767,2.3100114746852682,-3.1700692084054416,1.2328756324991128,-3.1504406310413886,0.7558643300999239,2.1835918573559767,6.508520132252971,2.9005117596053416,-5.217456224914748,3.5069780957188668,-3.894810389126987,-4.548195191909306,2.3100114746852682,2.9005117596053416,8.532590361587479,3.4924005255748236,0.48560254164183325,-6.702392325461378,-29.59159781795793,-3.1700692084054416,-5.217456224914748,3.4924005255748236,110.58741654880991,-15.346282743503167,14.725605832564362,-15.397684355272599,1.2328756324991128,3.5069780957188668,0.48560254164183325,-15.346282743503167,4.544257371552974,4.205484358119944,2.863836974765728,-3.1504406310413886,-3.894810389126987,-6.702392325461378,14.725605832564362,4.205484358119944,68.58679835762288,49.31402765353828,0.7558643300999239,-4.548195191909306,-29.59159781795793,-15.397684355272599,2.863836974765728,49.31402765353828,284.1695013055449
155,4,0.021603179404761357,0.6495152557581632,0.10494533558145255,0.035379576056412704,0.14251395140073883,0.04604270179847145,10.122648737036153,7.662637752549239,0.6587646950160082,48.492253615935866,9.194444282471505,1020.2809092511187,544.779732163553,22.72187500807061,11.690808786129466,-0.017963915562006157,34.71309577194513,0.6496366741251028,-10.661244736375618,-79.46740315701214,11.690808786129466,19.153124507650386,0.39037987965253357,12.071510357156882,0.2213061791667448,-13.28079023117311,-75.30792635331264,-0.017963915562006157,0.39037987965253357,1.3207079743944272,9.157437430651852,-0.11994030354379087,-2.684734410261938,-65.2163178221012,34.71309577194513,12.071510357156882,9.157437430651852,908.4592305359422,-3.9372611337908974,-75.35880532960651,-1014.4390614472316,0.6496366741251028,0.2213061791667448,-0.11994030354379087,-3.9372611337908974,0.7882436841017969,-0.6004579673617457,20.122290462063397,-10.661244736375618,-13.28079023117311,-2.684734410261938,-75.35880532960651,-0.6004579673617457,48.65794142873716,190.2409653231837,-79.46740315701214,-75.30792635331264,-65.2163178221012,-1014.4390614472316,20.122290462063397,190.2409653231837,13865.56961604987
155,5,0.021603179404761357,0.6495152557581632,0.10494533558145255,0.035379576056412704,0.14251395140073883,0.04604270179847145,11.05809544122686,20.149696845652127,11.675808633284934,74.89056081723969,9.280313327679483,1006.7758374632588,450.3525865206636,9.19902018258936,24.45123819768759,4.941702512430519,-20.422237745940734,0.09490841854648156,0.25521473302577546,-41.88017718738468,24.45123819768759,108.96885318273628,-8.583496481190513,-105.01796679300216,2.4781359454564447,1.9594918962045336,61.1435275553676,4.941702512430519,-8.583496481190513,242.32556033655197,65.6401113483937,-14.848542570339871,-84.76445880080857,-175.57113829919962,-20.422237745940734,-105.01796679300216,65.6401113483937,226.00524274045125,-7.557621623885941,-45.501685839225274,-157.45969283287667,0.09490841854648156,2.4781359454564447,-14.848542570339871,-7.557621623885941,1.077432956323939,4.82480341717857,9.824310371179687,0.25521473302577546,1.9594918962045336,-84.76445880080857,-45.501685839225274,4.82480341717857,74.78444011559671,61.6439607546404,-41.88017718738468,61.1435275553676,-175.57113829919962,-157.45969283287667,9.824310371179687,61.6439607546404,1091.8114981184951
156,0,0.02151740590267078,0.6348488483462646,0.10579459487179518,0.03554014757135511,0.1566334802588831,0.045665523049031355,9.85891329741141,13.202001364327508,12.15770454975827,75.18390202489147,8.1238879880402,1002.5917169666133,494.85666676984783,12.78772170484765,2.409803905289683,4.478032762793521,6.533276370599854,-0.5671767372921449,-4.188019860241448,14.833196709396498,2.409803905289683,22.639722864590283,-4.804863006174649,-11.286237193896056,3.1229914731683466,-1.1003272039098304,-114.71888001353311,4.478032762793521,-4.804863006174649,55.52038036669585,53.092106354655435,-2.738014261610677,5.441265199788726,25.536158144005213,6.533276370599854,-11.286237193896056,53.092106354655435,147.55305621933059,-11.314350001013512,-0.22466972985930816,58.69404195646982,-0.5671767372921449,3.1229914731683466,-2.738014261610677,-11.314350001013512,1.9054208143384015,-0.5437926978885455,-30.97350417848812,-4.188019860241448,-1.1003272039098304,5.441265199788726,-0.22466972985930816,-0.5437926978885455,6.3364564891262285,34.6521209356799,14.833196709396498,-114.71888001353311,25.536158144005213,58.69404195646982,-30.97350417848812,34.6521209356799,1121.35094070754
156,1,0.02151740590267078,0.6348488483462646,0.10579459487179518,0.03554014757135511,0.1566334802588831,0.045665523049031355,18.956875312700916,16.273331917341125,0.003655097579205528,20.684064246547624,9.99812499833401,1018.4013052297211,527.4262057868679,60.45725928110455,28.48401003105527,0.004265966110187115,-29.72371767775896,0.014695061855572714,-26.517435732459866,9.327735320334007,28.48401003105527,54.97021172087487,0.0054894444262556024,-34.323282139501174,0.016856841989714592,-16.976231232339114,-0.10760152895523324,0.004265966110187115,0.0054894444262556024,0.0001569390577581797,0.019616015253191992,6.853313801235252e-06,-0.011593278637675414,-0.048919739476181785,-29.72371767775896,-34.323282139501174,0.019616015253191992,470.6245846414554,-0.0012369014694547818,-12.210423869952633,-628.1153716713161,0.014695061855572714,0.016856841989714592,6.853313801235252e-06,-0.0012369014694547818,0.00018398453537899205,-0.011251543298561421,-0.0972991244303156,-26.517435732459866,-16.976231232339114,-0.011593278637675414,-12.210423869952633,-0.011251543298561421,36.65293257657717,44.61612853772253,9.327735320334007,-0.10760152895523324,-0.048919739476181785,-628.1153716713161,-0.0972991244303156,44.61612853772253,4768.346496993116
156,2,0.02151740590267078,0.6348488483462646,0.10579459487179518,0.03554014757135511,0.1566334802588831,0.045665523049031355,19.47861384650228,18.075767547587077,7.64446535325236,39.267673410917766,9.845654715131808,1013.1879047463004,498.296288626851,40.86142279508765,16.07546589825635,-12.861996743292485,-113.02421485551511,0.4431926961960252,0.7452915599135396,74.31988052573422,16.07546589825635,32.06724636438905,-18.514738700572362,-27.826470877318556,0.10331102129498633,-3.973767573916541,-5.01502918389655,-12.861996743292485,-18.514738700572362,230.49226828351104,129.35325983347985,-1.4535430972185812,-20.342694424706274,-133.17643873082994,-113.02421485551511,-27.826470877318556,129.35325983347985,680.2896241153238,-3.045528226810171,-58.33446776896577,-742.9042390791772,0.4431926961960252,0.10331102129498633,-1.4535430972185812,-3.045528226810171,0.04474868951086719,0.17442123178655042,3.694598382945067,0.7452915599135396,-3.973767573916541,-20.342694424706274,-58.33446776896577,0.17442123178655042,41.02152196248917,149.8405584810928,74.31988052573422,-5.01502918389655,-133.17643873082994,-742.9042390791772,3.694598382945067,149.8405584810928,2511.959634514646
156,3,0.02151740590267078,0.6348488483462646,0.10579459487179518,0.03554014757135511,0.1566334802588831,0.045665523049031355,11.817985179077182,7.973124546760073,2.277098933222261,79.25711816487865,6.233231043754348,1018.4625103035565,491.6626897323566,1.5884550003512288,2.179289750355685,2.2852027352812034,-3.130496496103229,1.249425417634853,-3.0799964396290243,0.9127917920484854,2.179289750355685,6.474414707058098,2.8778442923185326,-5.087190179301341,3.5016758932487786,-3.827513466817729,-4.417722155675134,2.2852027352812034,2.8778442923185326,8.522688270422314,3.416271529214088,0.4418312218977339,-6.786983947061533,-29.749517274853662,-3.130496496103229,-5.087190179301341,3.416271529214088,109.15376884922254,-15.147428352300327,14.77080180743202,-14.79162586194235,1.249425417634853,3.5016758932487786,0.4418312218977339,-15.147428352300327,4.583157989211846,4.358108870397974,3.288681588269865,-3.0799964396290243,-3.827513466817729,-6.786983947061533,14.77080180743202,4.358108870397974,68.72185783216723,50.24064884295143,0.9127917920484854,-4.417722155675134,-29.749517274853662,-14.79162586194235,3.288681588269865,50.24064884295143,285.9885789676438
156,4,0.02151740590267078,0.6348488483462646,0.10579459487179518,0.03554014757135511,0.1566334802588831,0.045665523049031355,10.29356156889755,8.041391510146434,0.6309569026824114,48.58902836535823,9.254379664886017,1020.0578895085049,537.578645195013,22.33181597903294,11.527174378582579,-0.09637637149318533,26.61700929552981,0.7217964012275097,-10.00378738262976,-46.567943778335156,11.527174378582579,20.71443333122753,0.3236532006106577,4.754850254437939,0.45290342134183814,-14.715991759663371,-72.67535433719449,-0.09637637149318533,0.3236532006106577,1.2257429498163845,8.124989974328583,-0.12555635956256034,-2.504553575098063,-55.722473121803475,26.61700929552981,4.754850254437939,8.124989974328583,886.7067752701989,-3.551243874398148,-72.17587933977346,-815.7601658988144,0.7217964012275097,0.45290342134183814,-0.12555635956256034,-3.551243874398148,0.7549168131209998,-0.690852516182557,13.437172987595039,-10.00378738262976,-14.715991759663371,-2.504553575098063,-72.17587933977346,-0.690852516182557,47.14587307349951,207.78216254382716,-46.567943778335156,-72.67535433719449,-55.722473121803475,-815.7601658988144,13.437172987595039,207.78216254382716,12165.863200513892
156,5,0.02151740590267078,0.6348488483462646,0.10579459487179518,0.03554014757135511,0.1566334802588831,0.045665523049031355,11.058264590656343,20.272402616618546,11.812066092177485,74.7278175993294,9.281275566381245,1006.6423348522944,450.3671590672329,9.30113147693263,24.4651587651665,4.886760205826085,-20.175283628782996,0.08767761245484483,0.35792349410218716,-42.63286915176755,24.4651587651665,108.51148547134493,-10.138223800077895,-105.03610346530103,2.5309995762369875,3.1912372168989958,62.14310405137312,4.886760205826085,-10.138223800077895,242.816304531453,67.59910961824072,-14.958640648783842,-84.01269646581123,-177.11726703308778,-20.175283628782996,-105.03610346530103,67.59910961824072,228.3598282880526,-7.699401604638202,-46.854558039995595,-161.67251227183084,0.08767761245484483,2.5309995762369875,-14.958640648783842,-7.699401604638202,1.0881059046201151,4.854586212406602,10.004786387354537,0.35792349410218716,3.1912372168989958,-84.01269646581123,-46.854558039995595,4.854586212406602,73.79647825593491,61.24456644317125,-42.63286915176755,62.14310405137312,-177.11726703308778,-161.67251227183084,10.004786387354537,61.24456644317125,1104.591277854972
157,0,0.021434242462638413,0.6171402014237231,0.10520341519168476,0.03602999650866234,0.17457161226934356,0.04562053214394746,9.830411903940144,13.179740403647646,12.210876317231508,75.29104999243076,8.118211648666819,1002.5968857978163,494.80014813023524,12.722664701146954,2.2427694726343024,4.774671886265061,7.1281015413738595,-0.6112735358748274,-4.162069738977713,15.290716568122553,2.2427694726343024,22.609727152526517,-4.500830563441868,-10.68251434335071,3.1028049868984606,-1.0734990955510435,-115.63342092666636,4.774671886265061,-4.500830563441868,55.132695506636175,52.07979629861431,-2.6703685082858697,5.386614628982841,25.444932572713277,7.1281015413738595,-10.68251434335071,52.07979629861431,145.6599322576464,-11.200656012085398,-0.3779439532098529,58.599003793014106,-0.6112735358748274,3.1028049868984606,-2.6703685082858697,-11.200656012085398,1.9044934537948517,-0.5382345616803029,-31.178813490143444,-4.162069738977713,-1.0734990955510435,5.386614628982841,-0.3779439532098529,-0.5382345616803029,6.354194473652943,34.88545474213835,15.290716568122553,-115.63342092666636,25.444932572713277,58.599003793014106,-31.178813490143444,34.88545474213835,1132.00196048094
157,1,0.021434242462638413,0.6171402014237231,0.10520341519168476,0.03602999650866234,0.17457161226934356,0.04562053214394746,19.081578078910177,16.429407938315485,0.0030706550854695722,20.508377722171208,9.99999999962203,1018.2999436066657,526.8540740292668,60.39863289699633,27.73097233696627,0.003861747064788829,-31.228006035758685,3.926292778651713e-09,-25.962962910370376,10.168562625452276,27.73097233696627,54.424079998275786,0.005406200373148283,-35.72553313804564,4.169494046961495e-09,-15.701598750954284,7.650840756448001,0.003861747064788829,0.005406200373148283,0.0001236252494563565,0.013577861835536997,1.1606263543939868e-12,-0.010630775491851966,-0.049853281085569724,-31.228006035758685,-35.72553313804564,0.013577861835536997,467.5292390326149,3.0581852567140645e-09,-11.543845808006076,-637.9780926235541,3.926292778651713e-09,4.169494046961495e-09,1.1606263543939868e-12,3.0581852567140645e-09,3.7797353258568134e-11,-2.862102619045608e-09,-3.140317486371282e-08,-25.962962910370376,-15.701598750954284,-0.010630775491851966,-11.543845808006076,-2.862102619045608e-09,36.218397071409115,34.64574701031528,10.168562625452276,7.650840756448001,-0.049853281085569724,-637.9780926235541,-3.140317486371282e-08,34.64574701031528,4798.457498283648
157,2,0.021434242462638413,0.6171402014237231,0.10520341519168476,0.03602999650866234,0.17457161226934356,0.04562053214394746,20.027425082498215,18.27706246495988,7.620071781506329,38.08911418309328,9.849203250122185,1013.3158459708179,499.5999328081851,35.676902071740955,13.639340147227939,-16.448651123833436,-110.16562128371241,0.4750332224580489,0.5643718047187446,76.83634227206974,13.639340147227939,31.5335617731859,-20.036901960749542,-21.554662991256862,0.11405025181150269,-5.282860855338138,-12.145055846240645,-16.448651123833436,-20.036901960749542,232.02930702119772,137.8285149347532,-1.4872668198018413,-21.100401221749312,-142.58848144637912,-110.16562128371241,-21.554662991256862,137.8285149347532,677.2097585713028,-3.1531648755318087,-62.88218351979304,-763.7191814983494,0.4750332224580489,0.11405025181150269,-1.4872668198018413,-3.1531648755318087,0.04451887912800284,0.18311485366633903,3.7006894500789884,0.5643718047187446,-5.282860855338138,-21.100401221749312,-62.88218351979304,0.18311485366633903,42.893901616776375,157.7702252723359,76.83634227206974,-12.145055846240645,-142.58848144637912,-763.7191814983494,3.7006894500789884,157.7702252723359,2508.571681232983
157,3,0.021434242462638413,0.6171402014237231,0.10520341519168476,0.03602999650866234,0.17457161226934356,0.04562053214394746,11.834023992299736,7.989815845999667,2.2450722611652347,79.26106384280735,6.282536373998904,1018.5827041867298,491.98522143399066,1.5873470528768674,2.1700407982483605,2.2170520211248355,-3.098434287609591,1.29149509582158,-2.9017074758160057,1.2943642525925199,2.1700407982483605,6.403480195005163,2.798695811835075,-4.9672136821557835,3.5139267221603605,-3.619187207161887,-3.9492987027149113,2.2170520211248355,2.798695811835075,8.480705246092228,3.3808626483316386,0.321164848240287,-6.969491725495293,-30.089807865365014,-3.098434287609591,-4.9672136821557835,3.3808626483316386,106.93566886158109,-14.931017075525256,14.440440752994283,-14.76495200666053,1.29149509582158,3.5139267221603605,0.321164848240287,-14.931017075525256,4.69863521976536,4.728214879731032,4.416705152644629,-2.9017074758160057,-3.619187207161887,-6.969491725495293,14.440440752994283,4.728214879731032,68.79915978091823,52.308765411908865,1.2943642525925199,-3.9492987027149113,-30.089807865365014,-14.76495200666053,4.416705152644629,52.308765411908865,289.82184287812316
157,4,0.021434242462638413,0.6171402014237231,0.10520341519168476,0.03602999650866234,0.17457161226934356,0.04562053214394746,10.433021752656622,8.22269437961269,0.5889722801631145,47.02423425812858,9.320454258816367,1020.1427895570805,537.6455218112726,23.54184212697334,12.05607364952801,-0.13407133406744695,27.084871215251084,0.7441904180617036,-9.97857453053461,-27.941593821559447,12.05607364952801,21.937177892401834,0.33763557131372735,7.357149176211454,0.51389721586477,-16.16171824419662,-77.89918475625467,-0.13407133406744695,0.33763557131372735,1.133499448664241,8.185349968579692,-0.13779945289579926,-2.457530869581003,-50.73223019499932,27.084871215251084,7.357149176211454,8.185349968579692,886.172069024305,-4.120141940726282,-76.27798124223861,-805.8346466028523,0.7441904180617036,0.51389721586477,-0.13779945289579926,-4.120141940726282,0.7165671048346296,-0.5624614354144909,12.13388527431462,-9.97857453053461,-16.16171824419662,-2.457530869581003,-76.27798124223861,-0.5624614354144909,46.482790319262286,224.8834899044247,-27.941593821559447,-77.89918475625467,-50.73223019499932,-805.8346466028523,12.13388527431462,224.8834899044247,11341.758803029465
157,5,0.021434242462638413,0.6171402014237231,0.10520341519168476,0.03602999650866234,0.17457161226934356,0.04562053214394746,11.038283078324975,20.348010449173007,11.898943342066167,74.54887952585375,9.285382627943028,1006.5362438837004,450.49560788030556,9.407751040025136,24.429856058341425,4.945080320295281,-19.720581089981057,0.06857713688767923,0.41594067742405383,-43.5039111064835,24.429856058341425,107.64228624027847,-11.22878363489723,-104.35678017568661,2.5460077924668862,4.255730288456344,62.10672383943932,4.945080320295281,-11.22878363489723,242.0471608525396,69.05284383833168,-14.982057779594658,-83.01298610443145,-178.19156973250992,-19.720581089981057,-104.35678017568661,69.05284383833168,229.59383219378128,-7.801589300077794,-47.81370840717072,-165.2805666349301,0.06857713688767923,2.5460077924668862,-14.982057779594658,-7.801589300077794,1.092731958048294,4.85809948724485,10.175883462593157,0.41594067742405383,4.255730288456344,-83.01298610443145,-47.81370840717072,4.85809948724485,72.6008611689575,60.717480416224056,-43.5039111064835,62.10672383943932,-178.19156973250992,-165.2805666349301,10.175883462593157,60.717480416224056,1112.7566180171657
158,0,0.02134963443661436,0.657533769519985,0.10502772470911503,0.0351650253701704,0.13475370892956112,0.04617013703455418,9.801731261045814,13.155736107779404,12.263160531160713,75.39778230912964,8.112363806828547,1002.6028665109097,494.7604061519041,12.660880484305551,2.0848522582392155,5.081809291166918,7.7356196174061225,-0.6556368874338612,-4.139367237022958,15.676960520938414,2.0848522582392155,22.576862729246717,-4.192807220684511,-10.07358296700006,3.080419609539824,-1.0443331231482682,-116.45704798051868,5.081809291166918,-4.192807220684511,54.75350834486866,51.06962093925777,-2.6034777505357902,5.327229179562468,25.347551363454667,7.7356196174061225,-10.07358296700006,51.06962093925777,143.76479700801832,-11.087424196750721,-0.5389257889454434,58.488196355333834,-0.6556368874338612,3.080419609539824,-2.6034777505357902,-11.087424196750721,1.9034118572051255,-0.5315725820317427,-31.363609389478007,-4.139367237022958,-1.0443331231482682,5.327229179562468,-0.5389257889454434,-0.5315725820317427,6.372712801630936,35.09624687739848,15.676960520938414,-116.45704798051868,25.347551363454667,58.488196355333834,-31.363609389478007,35.09624687739848,1141.4932771893052
158,1,0.02134963443661436,0.657533769519985,0.10502772470911503,0.0351650253701704,0.13475370892956112,0.04617013703455418,18.479356608989274,15.70257718441722,0.0010195370290870067,21.670083686673788,9.901717740912037,1018.8615864212734,529.9860448297561,63.18247375944326,32.78292368311643,0.0036127905435952676,-37.54867873144256,0.8211343768576861,-28.815537946131627,-10.791959689667642,32.78292368311643,60.17293992721007,0.004433764892077847,-42.99329305459155,0.6831529895605877,-19.67112581657039,-24.20243137024026,0.0036127905435952676,0.004433764892077847,1.9618521860962034e-05,0.001745954503774065,7.743071819669151e-05,-0.003881821654107841,-0.03202153027327905,-37.54867873144256,-42.99329305459155,0.001745954503774065,500.82808335150173,-1.8004847035760339,-3.9108248217128065,-656.8307139707646,0.8211343768576861,0.6831529895605877,7.743071819669151e-05,-1.8004847035760339,0.19839744946661653,-0.4641927828711113,-1.2387765794949863,-28.815537946131627,-19.67112581657039,-0.003881821654107841,-3.9108248217128065,-0.4641927828711113,36.66997173234556,53.33337289674245,-10.791959689667642,-24.20243137024026,-0.03202153027327905,-656.8307139707646,-1.2387765794949863,53.33337289674245,5194.878429844974
158,2,0.02134963443661436,0.657533769519985,0.10502772470911503,0.0351650253701704,0.13475370892956112,0.04617013703455418,20.5260064628804,18.293080877170954,7.5698235983617,38.188836491774126,9.878714988424537,1012.959132718575,497.701492813337,33.07613315548376,10.775298640945206,-19.517900525842833,-112.95677268311282,0.6222299600620094,2.5247061875945263,85.57944280665687,10.775298640945206,25.69711542631649,-20.096231731470564,-16.63747734932171,0.3520566546302443,-4.782417008778855,-19.888192610822024,-19.517900525842833,-20.096231731470564,232.7042527118358,135.6026936087336,-1.7113426850798519,-18.088677413764703,-125.95197948077532,-112.95677268311282,-16.63747734932171,135.6026936087336,666.8677389862954,-3.4846208224618493,-61.47312896199776,-760.5121072516139,0.6222299600620094,0.3520566546302443,-1.7113426850798519,-3.4846208224618493,0.04034308607131871,0.10547063316841458,3.8412111240199405,2.5247061875945263,-4.782417008778855,-18.088677413764703,-61.47312896199776,0.10547063316841458,43.670134836566795,151.27765812502707,85.57944280665687,-19.888192610822024,-125.95197948077532,-760.5121072516139,3.8412111240199405,151.27765812502707,2574.6655989436867
158,3,0.02134963443661436,0.657533769519985,0.10502772470911503,0.0351650253701704,0.13475370892956112,0.04617013703455418,11.80570737524425,7.951647714442546,2.298830469840156,79.38772436197203,6.1931857810330975,1018.398119894565,491.43045903676426,1.594096830800907,2.179470263068402,2.335256085714055,-3.039931413533506,1.219014161603543,-3.194248940907723,0.6819622454834332,2.179470263068402,6.497593117646393,2.9518228980185164,-4.8457350851954235,3.4586230589946276,-3.991583133856156,-4.909852393507261,2.335256085714055,2.9518228980185164,8.568401541397991,3.199935709870151,0.5291275875305749,-6.723197542445499,-29.58218111072256,-3.039931413533506,-4.8457350851954235,3.199935709870151,108.19379668244935,-14.831114320405234,15.612561235097406,-12.457072412619898,1.219014161603543,3.4586230589946276,0.5291275875305749,-14.831114320405234,4.482667262186327,4.156770091168762,2.4731254379322394,-3.194248940907723,-3.991583133856156,-6.723197542445499,15.612561235097406,4.156770091168762,69.03689969622802,49.2693499027596,0.6819622454834332,-4.909852393507261,-29.58218111072256,-12.457072412619898,2.4731254379322394,49.2693499027596,284.2049995640873
158,4,0.02134963443661436,0.657533769519985,0.10502772470911503,0.0351650253701704,0.13475370892956112,0.04617013703455418,10.437974821802761,9.273878883611896,0.7825270078466179,49.35056092474952,9.57434904857007,1018.3177751513732,527.1283543682291,19.99424869677429,12.574215298800711,-0.12504590381333955,25.82176138542399,0.5256024754238103,-10.191950582129426,-42.52405935716722,12.574215298800711,22.424001447095954,-0.25050995509484414,-23.14200700492646,0.9432292646884748,-14.449232498107117,-38.63006482192212,-0.12504590381333955,-0.25050995509484414,1.3233184979599981,8.749250167483206,-0.3661206024504947,-1.875012664417717,-58.10997694311582,25.82176138542399,-23.14200700492646,8.749250167483206,938.7791505429107,-7.29753674476494,-63.79682992706151,-387.87679245658524,0.5256024754238103,0.9432292646884748,-0.3661206024504947,-7.29753674476494,0.34021526463345714,0.32709895265504557,14.28510023910886,-10.191950582129426,-14.449232498107117,-1.875012664417717,-63.79682992706151,0.32709895265504557,46.53970569605232,192.79385238220078,-42.52405935716722,-38.63006482192212,-58.10997694311582,-387.87679245658524,14.28510023910886,192.79385238220078,11277.786677163396
158,5,0.02134963443661436,0.657533769519985,0.10502772470911503,0.0351650253701704,0.13475370892956112,0.04617013703455418,10.988997960133473,20.35361790613613,11.86946499687896,74.33444906321688,9.296459436331222,1006.500296727284,450.7467495415904,9.49377835572212,24.241113419934525,5.230177191129626,-18.903603585611155,0.03041749572213637,0.30381673090387906,-44.40662779708622,24.241113419934525,106.00584152936848,-11.474840438449153,-102.40182545401562,2.496630126012169,4.697042743760467,60.749988065781494,5.230177191129626,-11.474840438449153,239.39367505803406,69.73731535151094,-14.873404663973766,-81.59604127682084,-178.80154229458768,-18.903603585611155,-102.40182545401562,69.73731535151094,228.82422117345172,-7.8323623896767876,-48.35650968423154,-167.37514678323456,0.03041749572213637,2.496630126012169,-14.873404663973766,-7.8323623896767876,1.0876198286981287,4.825313839578697,10.296139057445185,0.30381673090387906,4.697042743760467,-81.59604127682084,-48.35650968423154,4.825313839578697,71.21159592204314,60.44298393097128,-44.40662779708622,60.749988065781494,-178.80154229458768,-167.37514678323456,10.296139057445185,60.44298393097128,1112.691323743643
159,0,0.020806581071324617,0.6506283950316221,0.10826856817750984,0.03488096466729088,0.1385113306962409,0.04690416035601144,9.660460852026043,12.984790142431292,12.579530772892245,76.02045278779437,8.073134389123569,1002.6419233723855,494.8861308470475,12.240146995803569,1.1993926129958659,6.883869614580131,11.2728961706022,-0.8896946202794747,-4.039254267521953,16.98529227053474,1.1993926129958659,22.028951141400086,-2.2799498484504945,-6.2633709402806215,2.8984194002408756,-0.825178212763159,-118.63196739694969,6.883869614580131,-2.2799498484504945,52.85351056844395,45.34747729007336,-2.192386466211214,5.048617838303604,24.15831650108954,11.2728961706022,-6.2633709402806215,45.34747729007336,133.0850482030637,-10.426180739835646,-1.433273182389621,56.42574157558031,-0.8896946202794747,2.8984194002408756,-2.192386466211214,-10.426180739835646,1.8927071714545074,-0.4863987672707197,-31.985963438865912,-4.039254267521953,-0.825178212763159,5.048617838303604,-1.433273182389621,-0.4863987672707197,6.487669963637272,35.82529854995003,16.98529227053474,-118.63196739694969,24.15831650108954,56.42574157558031,-31.985963438865912,35.82529854995003,1172.1776451708438
159,1,0.020806581071324617,0.6506283950316221,0.10826856817750984,0.03488096466729088,0.1385113306962409,0.04690416035601144,18.414247378681132,15.577766009821492,0.0005627685645355948,21.779476769106026,9.899519009303427,1018.9457352060122,531.1366655446352,63.14220261461693,32.07275039318562,0.00330837564454043,-38.94195636243042,0.839083283404721,-28.655753518406897,-17.05579798458419,32.07275039318562,58.85500632843617,0.0026484301836670133,-45.20836641453575,0.6918110378325265,-18.825456740314088,-27.528182232336047,0.00330837564454043,0.0026484301836670133,5.05374774847312e-06,0.005070768271304866,3.3824622877172834e-05,-0.0027561603688324747,-0.024119142214688402,-38.94195636243042,-45.20836641453575,0.005070768271304866,504.411541911658,-1.805680716097703,-2.5552622156440266,-668.1949629283417,0.839083283404721,0.6918110378325265,3.3824622877172834e-05,-1.805680716097703,0.20143222236178787,-0.47378860571731257,-1.3994456553924837,-28.655753518406897,-18.825456740314088,-0.0027561603688324747,-2.5552622156440266,-0.47378860571731257,36.59453241630871,57.13467543727104,-17.05579798458419,-27.528182232336047,-0.024119142214688402,-668.1949629283417,-1.3994456553924837,57.13467543727104,5440.697199664118
