day,cluster0,cluster1,cluster2,weighted_mean,max
308,4.281655437645898e-62,1.3399583362262459e-05,0.9999866004166378,1.9999866004166378,2
309,2.5902059281262214e-79,3.5722686628168745e-05,0.9999642773133719,1.999964277313372,2
310,3.1008696439026232e-61,9.778581078922322e-06,0.9999902214189211,1.9999902214189211,2
311,1.1161793703023689e-73,9.651204100190079e-06,0.9999903487958998,1.9999903487958997,2
312,2.504529213709262e-74,5.554981923320954e-06,0.9999944450180768,1.9999944450180769,2
313,0.0,1.0,0.0,1.0,1
314,0.0,1.0,0.0,1.0,1
315,4.4841223113876527e-72,1.725597611449104e-06,0.9999982744023884,1.9999982744023883,2
316,5.029645520707667e-244,0.9999134623756752,8.6537624324605e-05,1.0000865376243244,1
317,5.607051675216444e-268,0.9999958304609823,4.169539017676432e-06,1.0000041695390176,1
318,0.0,1.0,0.0,1.0,1
319,0.0,1.0,0.0,1.0,1
320,0.0,1.0,0.0,1.0,1
321,1.1014740751972922e-160,1.0,0.0,1.0,1
322,0.0,1.0,0.0,1.0,1
323,1.5842075816247898e-65,1.0,0.0,1.0,1
324,0.0,1.0,0.0,1.0,1
325,0.0,1.0,0.0,1.0,1
326,0.0,1.0,0.0,1.0,1
327,4.611499631487102e-59,0.0044180690657911964,0.9955819309342088,1.9955819309342087,2
328,3.597305962127304e-171,1.0,0.0,1.0,1
329,0.0,1.0,0.0,1.0,1
330,1.849592601814952e-59,1.4922709883214471e-05,0.9999850772901169,1.9999850772901169,2
331,4.140777149624715e-92,0.0503320203526532,0.9496679796473468,1.9496679796473468,2
332,2.613632211440291e-104,1.0,3.4492939955873497e-95,1.0,1
333,1.723152453315361e-66,8.334460990519414e-06,0.9999916655390094,1.9999916655390093,2
334,2.602244401780465e-75,1.0565727070702599e-05,0.9999894342729293,1.9999894342729294,2
335,9.682721221552137e-92,1.0,4.7068919573566206e-73,1.0,1
336,0.0,1.0,0.0,1.0,1
337,4.233117163588864e-75,1.0,0.0,1.0,1
338,0.0,1.0,0.0,1.0,1
339,0.0,1.0,0.0,1.0,1
340,4.586322678555625e-93,1.0,0.0,1.0,1
341,1.1383917804268274e-72,1.0,1.356018456465124e-58,1.0,1
342,0.0,1.0,0.0,1.0,1
343,0.0,1.0,0.0,1.0,1
344,0.0,1.0,0.0,1.0,1
